"ID","name","versionNumber","contentType","dataFileSizeBytes","createdBy","createdOn","modifiedBy","modifiedOn","parentId","synapseURL","dataFileMD5Hex"
"syn53175421","PZ009_phonationI.wav","1","audio/wav","318764","3485738","1702903809073","3485738","1702903809073","syn53175354","https://www.synapse.org/#!Synapse:syn53175421.1","4ca2dc011fec0fade3fcb7a1bc965777"
"syn53175833","PZ045_phonationU.wav","1","audio/wav","320044","3485738","1702904832294","3485738","1702904832294","syn53175731","https://www.synapse.org/#!Synapse:syn53175833.1","2e379bea7eac87521fa289aaa513f1e9"
"syn53175407","CT065_phonationI.wav","1","audio/wav","321324","3485738","1702903780281","3485738","1702903780281","syn53175354","https://www.synapse.org/#!Synapse:syn53175407.1","6dd54fdfd5ce4745737bd670167e1d13"
"syn53175758","CT040_phonationU.wav","1","audio/wav","321964","3485738","1702904676106","3485738","1702904676106","syn53175731","https://www.synapse.org/#!Synapse:syn53175758.1","3a2da72390f3ff9ec7ca0350e21f0ed2"
"syn53175720","PZ108_phonationO.wav","1","audio/wav","322604","3485738","1702904559890","3485738","1702904559890","syn53175548","https://www.synapse.org/#!Synapse:syn53175720.1","dd79e6a1dd5183e91931eac6fac63039"
"syn53175749","CT028_phonationU.wav","1","audio/wav","323244","3485738","1702904656968","3485738","1702904656968","syn53175731","https://www.synapse.org/#!Synapse:syn53175749.1","edf8779fd156c9507a1d8771d03aa811"
"syn53175571","CT037_phonationO.wav","1","audio/wav","324524","3485738","1702904273478","3485738","1702904273478","syn53175548","https://www.synapse.org/#!Synapse:syn53175571.1","9ac65986082c842cec9c120583511b26"
"syn53175638","PZ028_phonationO.wav","1","audio/wav","324524","3485738","1702904402187","3485738","1702904402187","syn53175548","https://www.synapse.org/#!Synapse:syn53175638.1","6e689fae8672614a7fe22a4ccdf8b9ff"
"syn53175806","PZ017_phonationU.wav","1","audio/wav","324524","3485738","1702904776649","3485738","1702904776649","syn53175731","https://www.synapse.org/#!Synapse:syn53175806.1","3be146c3b24ac48077608e6bd720944c"
"syn53175474","PZ059_phonationI.wav","1","audio/wav","325164","3485738","1702903917187","3485738","1702903917187","syn53175354","https://www.synapse.org/#!Synapse:syn53175474.1","1893b68a1c384ccd00f408985581cee5"
"syn53175250","PZ024_phonationE.wav","1","audio/wav","326444","3485738","1702903196621","3485738","1702903196621","syn53175169","https://www.synapse.org/#!Synapse:syn53175250.1","d31b5e520f68b39e489a7a756ad9f7ff"
"syn53175709","PZ098_phonationO.wav","1","audio/wav","327724","3485738","1702904539948","3485738","1702904539948","syn53175548","https://www.synapse.org/#!Synapse:syn53175709.1","2580595ee1106de5ff6f1b8982b51b73"
"syn53175379","CT040_phonationI.wav","1","audio/wav","328364","3485738","1702903722719","3485738","1702903722719","syn53175354","https://www.synapse.org/#!Synapse:syn53175379.1","2fbca061a70c88519d107dbd9adad0de"
"syn53175805","PZ016_phonationU.wav","1","audio/wav","328364","3485738","1702904774258","3485738","1702904774258","syn53175731","https://www.synapse.org/#!Synapse:syn53175805.1","cbc000d629a2c6701d754e8bb48be8ff"
"syn53175287","PZ062_phonationE.wav","1","audio/wav","329004","3485738","1702903271754","3485738","1702903271754","syn53175169","https://www.synapse.org/#!Synapse:syn53175287.1","1fc151ec6294b02ffc5ff19119e89e7a"
"syn53175631","PZ021_phonationO.wav","1","audio/wav","329004","3485738","1702904388758","3485738","1702904388758","syn53175548","https://www.synapse.org/#!Synapse:syn53175631.1","098005810cd4c7b2036f65c3c97531eb"
"syn53175655","PZ045_phonationO.wav","1","audio/wav","329644","3485738","1702904435139","3485738","1702904435139","syn53175548","https://www.synapse.org/#!Synapse:syn53175655.1","7a90bf28bd222e153808e92912dda634"
"syn53175825","PZ036_phonationU.wav","1","audio/wav","330284","3485738","1702904816794","3485738","1702904816794","syn53175731","https://www.synapse.org/#!Synapse:syn53175825.1","034b8427dd9ff9bfaf0132bec7824246"
"syn53175242","PZ016_phonationE.wav","1","audio/wav","330924","3485738","1702903178703","3485738","1702903178703","syn53175169","https://www.synapse.org/#!Synapse:syn53175242.1","ad93f2d0deb94c509aa377a2e388b97e"
"syn53175191","CT037_phonationE.wav","1","audio/wav","332844","3485738","1702903075030","3485738","1702903075030","syn53175169","https://www.synapse.org/#!Synapse:syn53175191.1","f2f3b7ce1079226b6b06d9009cc017d4"
"syn53175260","PZ033_phonationE.wav","1","audio/wav","333484","3485738","1702903214597","3485738","1702903214597","syn53175169","https://www.synapse.org/#!Synapse:syn53175260.1","eb06c8e25191733fd53a2b421600d6bf"
"syn53175439","PZ024_phonationI.wav","1","audio/wav","334124","3485738","1702903844729","3485738","1702903844729","syn53175354","https://www.synapse.org/#!Synapse:syn53175439.1","2378c5c5bc944dce4dc91e089cea8bf1"
"syn53175599","CT062_phonationO.wav","1","audio/wav","334124","3485738","1702904328057","3485738","1702904328057","syn53175548","https://www.synapse.org/#!Synapse:syn53175599.1","50eaa1844a348048af22b8dc34d6bc5d"
"syn53175658","PZ049_phonationO.wav","1","audio/wav","334124","3485738","1702904439349","3485738","1702904439349","syn53175548","https://www.synapse.org/#!Synapse:syn53175658.1","bfa290d221c49d537eb32f935d557929"
"syn53175430","PZ017_phonationI.wav","1","audio/wav","336684","3485738","1702903827803","3485738","1702903827803","syn53175354","https://www.synapse.org/#!Synapse:syn53175430.1","8c0000f5aa26ec6055dceff0b8109738"
"syn53175207","CT053_phonationE.wav","1","audio/wav","338604","3485738","1702903109570","3485738","1702903109570","syn53175169","https://www.synapse.org/#!Synapse:syn53175207.1","73b7dc3302af939c7c1a79cc564eb27e"
"syn53175584","CT049_phonationO.wav","1","audio/wav","338604","3485738","1702904298414","3485738","1702904298414","syn53175548","https://www.synapse.org/#!Synapse:syn53175584.1","e5aacf4cd82177ee5a1c0917d9b1a409"
"syn53175590","CT054_phonationO.wav","1","audio/wav","338604","3485738","1702904310218","3485738","1702904310218","syn53175548","https://www.synapse.org/#!Synapse:syn53175590.1","21bc30ca768a8e4ab4c5bf02edf66eea"
"syn53175374","CT035_phonationI.wav","1","audio/wav","339244","3485738","1702903712899","3485738","1702903712899","syn53175354","https://www.synapse.org/#!Synapse:syn53175374.1","f86abaab3ac1c02787b186f99b2af164"
"syn53175186","CT028_phonationE.wav","1","audio/wav","339884","3485738","1702903063607","3485738","1702903063607","syn53175169","https://www.synapse.org/#!Synapse:syn53175186.1","f44c1a51a48c90dbac1747206cbeb67c"
"syn53175625","PZ016_phonationO.wav","1","audio/wav","340524","3485738","1702904377414","3485738","1702904377414","syn53175548","https://www.synapse.org/#!Synapse:syn53175625.1","d7556284e3805a3a8c0240bad4f0bc21"
"syn53175878","PZ092_phonationU.wav","1","audio/wav","340524","3485738","1702904923467","3485738","1702904923467","syn53175731","https://www.synapse.org/#!Synapse:syn53175878.1","b75a62154edc75d1f105ec20c2a1758c"
"syn53175400","CT059_phonationI.wav","1","audio/wav","342444","3485738","1702903766168","3485738","1702903766168","syn53175354","https://www.synapse.org/#!Synapse:syn53175400.1","cc827066b3a5be55981f2dce7fc1d451"
"syn53175384","CT046_phonationI.wav","1","audio/wav","343724","3485738","1702903734707","3485738","1702903734707","syn53175354","https://www.synapse.org/#!Synapse:syn53175384.1","fe8bef5278ff4f21290024918481a3e2"
"syn53175772","CT054_phonationU.wav","1","audio/wav","344364","3485738","1702904706844","3485738","1702904706844","syn53175731","https://www.synapse.org/#!Synapse:syn53175772.1","44d5ec12780ed974b6ba636ef029051d"
"syn53175674","PZ062_phonationO.wav","1","audio/wav","345004","3485738","1702904469624","3485738","1702904469624","syn53175548","https://www.synapse.org/#!Synapse:syn53175674.1","9f9fde09744f4fb013e0bae375556515"
"syn53175375","CT037_phonationI.wav","1","audio/wav","346924","3485738","1702903715361","3485738","1702903715361","syn53175354","https://www.synapse.org/#!Synapse:syn53175375.1","d990f57301350da3cba589c9c4df7505"
"syn53175383","CT045_phonationI.wav","1","audio/wav","346924","3485738","1702903732330","3485738","1702903732330","syn53175354","https://www.synapse.org/#!Synapse:syn53175383.1","6556c37cff7ef8eb33b71b94d334d1a7"
"syn53175393","CT053_phonationI.wav","1","audio/wav","346924","3485738","1702903751873","3485738","1702903751873","syn53175354","https://www.synapse.org/#!Synapse:syn53175393.1","7b69c0e52deef6a4135b7b083b6638c1"
"syn53175881","PZ096_phonationU.wav","1","audio/wav","348204","3485738","1702904930341","3485738","1702904930341","syn53175731","https://www.synapse.org/#!Synapse:syn53175881.1","ebbc45e613086c97ce9f296988a24d25"
"syn53175596","CT059_phonationO.wav","1","audio/wav","349484","3485738","1702904321531","3485738","1702904321531","syn53175548","https://www.synapse.org/#!Synapse:syn53175596.1","58fb4a18d8d5e5fa66320d1b916766fe"
"syn53175634","PZ023_phonationO.wav","1","audio/wav","349484","3485738","1702904393044","3485738","1702904393044","syn53175548","https://www.synapse.org/#!Synapse:syn53175634.1","18c2362b0424703ed90b519391d16ccb"
"syn53175289","PZ064_phonationE.wav","1","audio/wav","351404","3485738","1702903276241","3485738","1702903276241","syn53175169","https://www.synapse.org/#!Synapse:syn53175289.1","2a941662e972c70b2f012b6a9a3a9c1c"
"syn53175552","CT013_phonationO.wav","1","audio/wav","352684","3485738","1702904237748","3485738","1702904237748","syn53175548","https://www.synapse.org/#!Synapse:syn53175552.1","9657b9c0a3831a5106458ccad6efc753"
"syn53175626","PZ017_phonationO.wav","1","audio/wav","352684","3485738","1702904379659","3485738","1702904379659","syn53175548","https://www.synapse.org/#!Synapse:syn53175626.1","ab9809186e85370ebb72db1be876e7ce"
"syn53175478","PZ062_phonationI.wav","1","audio/wav","353324","3485738","1702903924489","3485738","1702903924489","syn53175354","https://www.synapse.org/#!Synapse:syn53175478.1","8c69ba020120bd8aabca65d99f69ed26"
"syn53175532","PZ115_phonationI.wav","1","audio/wav","353324","3485738","1702904033276","3485738","1702904033276","syn53175354","https://www.synapse.org/#!Synapse:syn53175532.1","e217d300537655ab0a3609785cd7136e"
"syn53175244","PZ018_phonationE.wav","1","audio/wav","354604","3485738","1702903183374","3485738","1702903183374","syn53175169","https://www.synapse.org/#!Synapse:syn53175244.1","b4e422e6735150d746d98384657d00bf"
"syn53175554","CT015_phonationO.wav","1","audio/wav","354604","3485738","1702904242081","3485738","1702904242081","syn53175548","https://www.synapse.org/#!Synapse:syn53175554.1","0f637408f0d9836c1614a7a8ac3beecb"
"syn53175525","PZ108_phonationI.wav","1","audio/wav","355244","3485738","1702904018337","3485738","1702904018337","syn53175354","https://www.synapse.org/#!Synapse:syn53175525.1","b4248903ea66ff99e6f15d9e9cd67952"
"syn53175849","PZ062_phonationU.wav","1","audio/wav","355244","3485738","1702904866472","3485738","1702904866472","syn53175731","https://www.synapse.org/#!Synapse:syn53175849.1","6a63bfe26d4f07de09c7ac2a90d05c8f"
"syn53175201","CT047_phonationE.wav","1","audio/wav","356524","3485738","1702903096104","3485738","1702903096104","syn53175169","https://www.synapse.org/#!Synapse:syn53175201.1","00f19c9feecb18902452cc94474bd383"
"syn53175751","CT030_phonationU.wav","1","audio/wav","357804","3485738","1702904661759","3485738","1702904661759","syn53175731","https://www.synapse.org/#!Synapse:syn53175751.1","6da8083611644b9624e6e7455186ed2d"
"syn53175378","CT039_phonationI.wav","1","audio/wav","358444","3485738","1702903720336","3485738","1702903720336","syn53175354","https://www.synapse.org/#!Synapse:syn53175378.1","ddf3995a6b5f05acb513a1639fe88e3e"
"syn53175664","PZ054_phonationO.wav","1","audio/wav","358444","3485738","1702904450270","3485738","1702904450270","syn53175548","https://www.synapse.org/#!Synapse:syn53175664.1","17d04e1ed755ca5ea935c31193f1bb73"
"syn53175442","PZ028_phonationI.wav","1","audio/wav","359084","3485738","1702903852129","3485738","1702903852129","syn53175354","https://www.synapse.org/#!Synapse:syn53175442.1","2202a578ef2a40a73647386c16d07ef1"
"syn53175462","PZ049_phonationI.wav","1","audio/wav","359084","3485738","1702903892607","3485738","1702903892607","syn53175354","https://www.synapse.org/#!Synapse:syn53175462.1","1a58fe79172b184e947a6b6883d9a5f3"
"syn53175564","CT027_phonationO.wav","1","audio/wav","359084","3485738","1702904259291","3485738","1702904259291","syn53175548","https://www.synapse.org/#!Synapse:syn53175564.1","26d7ed6b91665d378c381b7aabaab8dc"
"syn53175254","PZ028_phonationE.wav","1","audio/wav","359724","3485738","1702903203382","3485738","1702903203382","syn53175169","https://www.synapse.org/#!Synapse:syn53175254.1","b1adccd1f2c53092538e04d161dbb1fe"
"syn53175576","CT041_phonationO.wav","1","audio/wav","359724","3485738","1702904282428","3485738","1702904282428","syn53175548","https://www.synapse.org/#!Synapse:syn53175576.1","76308e839d60128bee341e5b5bb5170d"
"syn53175588","CT053_phonationO.wav","1","audio/wav","359724","3485738","1702904307839","3485738","1702904307839","syn53175548","https://www.synapse.org/#!Synapse:syn53175588.1","df923312df67b703b2015572b112dfa5"
"syn53175748","CT027_phonationU.wav","1","audio/wav","359724","3485738","1702904654672","3485738","1702904654672","syn53175731","https://www.synapse.org/#!Synapse:syn53175748.1","4bbca67bcd368f633c2e3ea400aff16e"
"syn53175448","PZ033_phonationI.wav","1","audio/wav","361644","3485738","1702903864205","3485738","1702903864205","syn53175354","https://www.synapse.org/#!Synapse:syn53175448.1","610ce6c267e30c056cfc8d274fd4c056"
"syn53175367","CT023_phonationI.wav","1","audio/wav","363564","3485738","1702903695847","3485738","1702903695847","syn53175354","https://www.synapse.org/#!Synapse:syn53175367.1","fdd0c321e421b94ee57ea68a6bdde7a6"
"syn53175861","PZ073_phonationU.wav","1","audio/wav","366124","3485738","1702904890669","3485738","1702904890669","syn53175731","https://www.synapse.org/#!Synapse:syn53175861.1","ed10c5f7b54e8afb67177ac7e790c081"
"syn53175401","CT060_phonationI.wav","1","audio/wav","366764","3485738","1702903768586","3485738","1702903768586","syn53175354","https://www.synapse.org/#!Synapse:syn53175401.1","1296d1e09122c0241f28878f3d4f7731"
"syn53175196","CT041_phonationE.wav","1","audio/wav","367404","3485738","1702903084254","3485738","1702903084254","syn53175169","https://www.synapse.org/#!Synapse:syn53175196.1","203e59eb3e7c9155827b9e65fabccfbd"
"syn53175214","CT059_phonationE.wav","1","audio/wav","368044","3485738","1702903123019","3485738","1702903123019","syn53175169","https://www.synapse.org/#!Synapse:syn53175214.1","ab0f99054d05efc93d21da0042b20969"
"syn53175644","PZ033_phonationO.wav","1","audio/wav","368684","3485738","1702904413625","3485738","1702904413625","syn53175548","https://www.synapse.org/#!Synapse:syn53175644.1","b70bd7c228a4e6d083977b4e89f19aa1"
"syn53175635","PZ024_phonationO.wav","1","audio/wav","369324","3485738","1702904395300","3485738","1702904395300","syn53175548","https://www.synapse.org/#!Synapse:syn53175635.1","b54ea36af615dc5afa90d2ece4936663"
"syn53175759","CT041_phonationU.wav","1","audio/wav","369964","3485738","1702904678809","3485738","1702904678809","syn53175731","https://www.synapse.org/#!Synapse:syn53175759.1","e1325e5a9731ff5c86e4b66c52ac3d0e"
"syn53175854","PZ066_phonationU.wav","1","audio/wav","370604","3485738","1702904875606","3485738","1702904875606","syn53175731","https://www.synapse.org/#!Synapse:syn53175854.1","ae919d40df9b6a4e22a05ea6b58f1b9e"
"syn53175459","PZ045_phonationI.wav","1","audio/wav","371244","3485738","1702903887511","3485738","1702903887511","syn53175354","https://www.synapse.org/#!Synapse:syn53175459.1","4e01cea9a101a35437c6fcfee1bb2c40"
"syn53175279","PZ054_phonationE.wav","1","audio/wav","371884","3485738","1702903252746","3485738","1702903252746","syn53175169","https://www.synapse.org/#!Synapse:syn53175279.1","b5f37ad93ce15c72b1d04de5b4732c28"
"syn53175194","CT040_phonationE.wav","1","audio/wav","372524","3485738","1702903082077","3485738","1702903082077","syn53175169","https://www.synapse.org/#!Synapse:syn53175194.1","611a74f4b08532e153d891218bef5c2f"
"syn53175707","PZ096_phonationO.wav","1","audio/wav","372524","3485738","1702904535551","3485738","1702904535551","syn53175548","https://www.synapse.org/#!Synapse:syn53175707.1","4c0ac36c6c3b1315312b7a6823e29c76"
"syn53175753","CT035_phonationU.wav","1","audio/wav","373164","3485738","1702904666348","3485738","1702904666348","syn53175731","https://www.synapse.org/#!Synapse:syn53175753.1","4b7fbe6b04b6c83d37042a7e78332324"
"syn53175199","CT045_phonationE.wav","1","audio/wav","373804","3485738","1702903091279","3485738","1702903091279","syn53175169","https://www.synapse.org/#!Synapse:syn53175199.1","1e52ac51435911bdf15c40b78a7f5032"
"syn53175482","PZ066_phonationI.wav","1","audio/wav","373804","3485738","1702903934124","3485738","1702903934124","syn53175354","https://www.synapse.org/#!Synapse:syn53175482.1","730ed405f5e4794b467bcb5e5720fcc8"
"syn53175627","PZ018_phonationO.wav","1","audio/wav","375084","3485738","1702904381800","3485738","1702904381800","syn53175548","https://www.synapse.org/#!Synapse:syn53175627.1","0cce060a07b53463e55c72d282051354"
"syn53175812","PZ023_phonationU.wav","1","audio/wav","376364","3485738","1702904790613","3485738","1702904790613","syn53175731","https://www.synapse.org/#!Synapse:syn53175812.1","f6d9b0cce7e1e8a07c280c9e319f636b"
"syn53182546","VOC-ALS.xlsx","2","application/vnd.openxmlformats-officedocument.spreadsheetml.sheet","380265","3485738","1703082487707","3485738","1715715429738","syn53009474","https://www.synapse.org/#!Synapse:syn53182546.2","d86f2fffe030f8f17b3ebb94a76cc1fa"
"syn53175570","CT035_phonationO.wav","1","audio/wav","382124","3485738","1702904270849","3485738","1702904270849","syn53175548","https://www.synapse.org/#!Synapse:syn53175570.1","715dd8ee86723a56db370021e6e569ab"
"syn53175582","CT047_phonationO.wav","1","audio/wav","385324","3485738","1702904293746","3485738","1702904293746","syn53175548","https://www.synapse.org/#!Synapse:syn53175582.1","86004239be247e1c2e6b1b4476ceeb7f"
"syn53175648","PZ036_phonationO.wav","1","audio/wav","385324","3485738","1702904420370","3485738","1702904420370","syn53175548","https://www.synapse.org/#!Synapse:syn53175648.1","0c35366742491fdc3650915888170d6f"
"syn53175835","PZ049_phonationU.wav","1","audio/wav","389804","3485738","1702904836856","3485738","1702904836856","syn53175731","https://www.synapse.org/#!Synapse:syn53175835.1","98947a901eb750d8eb391fdfb65ecb0f"
"syn53175188","CT030_phonationE.wav","1","audio/wav","391724","3485738","1702903068172","3485738","1702903068172","syn53175169","https://www.synapse.org/#!Synapse:syn53175188.1","e684625102f6c0b96acb444d4c4b2484"
"syn53175243","PZ017_phonationE.wav","1","audio/wav","392364","3485738","1702903181115","3485738","1702903181115","syn53175169","https://www.synapse.org/#!Synapse:syn53175243.1","4d76f2c58c1648fad550b80531ca9af3"
"syn53175358","CT013_phonationI.wav","1","audio/wav","394284","3485738","1702903676470","3485738","1702903676470","syn53175354","https://www.synapse.org/#!Synapse:syn53175358.1","139308c0f2b86ac0e9c886e4ab1741ae"
"syn53175320","PZ096_phonationE.wav","1","audio/wav","395564","3485738","1702903337248","3485738","1702903337248","syn53175169","https://www.synapse.org/#!Synapse:syn53175320.1","2cad0e840e919abdc910348abcf91a8b"
"syn53175205","CT051_phonationE.wav","1","audio/wav","396844","3485738","1702903104932","3485738","1702903104932","syn53175169","https://www.synapse.org/#!Synapse:syn53175205.1","a70353a6bb98fd099c948b85415d7888"
"syn53175380","CT041_phonationI.wav","1","audio/wav","396844","3485738","1702903725078","3485738","1702903725078","syn53175354","https://www.synapse.org/#!Synapse:syn53175380.1","18aad5a0c703af2cf946df025dfbfdbb"
"syn53175567","CT030_phonationO.wav","1","audio/wav","398124","3485738","1702904266144","3485738","1702904266144","syn53175548","https://www.synapse.org/#!Synapse:syn53175567.1","8458abe68c229ea400a447f8ad0179ab"
"syn53175893","PZ108_phonationU.wav","1","audio/wav","398764","3485738","1702904955163","3485738","1702904955163","syn53175731","https://www.synapse.org/#!Synapse:syn53175893.1","2d08f1658c717b02056be40f12356301"
"syn53175817","PZ028_phonationU.wav","1","audio/wav","399404","3485738","1702904799551","3485738","1702904799551","syn53175731","https://www.synapse.org/#!Synapse:syn53175817.1","15b660c5144caab8602ffbbee7122d94"
"syn53175173","CT013_phonationE.wav","1","audio/wav","401324","3485738","1702903038741","3485738","1702903038741","syn53175169","https://www.synapse.org/#!Synapse:syn53175173.1","032146798e649bf2c960a0187cfc72e2"
"syn53175573","CT039_phonationO.wav","1","audio/wav","403244","3485738","1702904278023","3485738","1702904278023","syn53175548","https://www.synapse.org/#!Synapse:syn53175573.1","c1b5cb300eccde55131e9625ef74127e"
"syn53175844","PZ057_phonationU.wav","1","audio/wav","411564","3485738","1702904855499","3485738","1702904855499","syn53175731","https://www.synapse.org/#!Synapse:syn53175844.1","15ad93ee85288f95c17ca6c5990afa9e"
"syn53175762","CT045_phonationU.wav","1","audio/wav","414764","3485738","1702904685736","3485738","1702904685736","syn53175731","https://www.synapse.org/#!Synapse:syn53175762.1","3d5556c1e025897f273fe1a00f7c5f73"
"syn53175512","PZ096_phonationI.wav","1","audio/wav","425644","3485738","1702903992416","3485738","1702903992416","syn53175354","https://www.synapse.org/#!Synapse:syn53175512.1","26b5d175d862a1e89250df81a1635206"
"syn53175822","PZ033_phonationU.wav","1","audio/wav","428204","3485738","1702904810474","3485738","1702904810474","syn53175731","https://www.synapse.org/#!Synapse:syn53175822.1","6601ec662cc25e63d8b6495757f28155"
"syn53175292","PZ066_phonationE.wav","1","audio/wav","432684","3485738","1702903280773","3485738","1702903280773","syn53175169","https://www.synapse.org/#!Synapse:syn53175292.1","3b09f3af84f5b7fa04f82b7273728f82"
"syn53175452","PZ036_phonationI.wav","1","audio/wav","434604","3485738","1702903871237","3485738","1702903871237","syn53175354","https://www.synapse.org/#!Synapse:syn53175452.1","ae20c3572fe752867e616102105a4af8"
"syn53175489","PZ071_phonationI.wav","1","audio/wav","437804","3485738","1702903945570","3485738","1702903945570","syn53175354","https://www.synapse.org/#!Synapse:syn53175489.1","8cfe6ed2ad18ad8b0a85fc0231f26230"
"syn53175468","PZ054_phonationI.wav","1","audio/wav","438444","3485738","1702903904651","3485738","1702903904651","syn53175354","https://www.synapse.org/#!Synapse:syn53175468.1","ec8c6f00139502f4ce76488881f576b2"
"syn53175757","CT039_phonationU.wav","1","audio/wav","440364","3485738","1702904673632","3485738","1702904673632","syn53175731","https://www.synapse.org/#!Synapse:syn53175757.1","cfcab411628407fc3471ab2b9848c78f"
"syn53175445","PZ031_phonationI.wav","1","audio/wav","441644","3485738","1702903859343","3485738","1702903859343","syn53175354","https://www.synapse.org/#!Synapse:syn53175445.1","e004b1dff9b76426c10b40a4d4527409"
"syn53175193","CT039_phonationE.wav","1","audio/wav","442924","3485738","1702903079766","3485738","1702903079766","syn53175169","https://www.synapse.org/#!Synapse:syn53175193.1","0735cecce4a0d8f86ffc24454b42c338"
"syn53175390","CT051_phonationI.wav","1","audio/wav","445484","3485738","1702903746930","3485738","1702903746930","syn53175354","https://www.synapse.org/#!Synapse:syn53175390.1","82333e65220e25e0001efe68c12ec8f1"
"syn53175579","CT045_phonationO.wav","1","audio/wav","446764","3485738","1702904289404","3485738","1702904289404","syn53175548","https://www.synapse.org/#!Synapse:syn53175579.1","f836130f12ff31ceabad60284fbb11dc"
"syn53175385","CT047_phonationI.wav","1","audio/wav","454444","3485738","1702903737271","3485738","1702903737271","syn53175354","https://www.synapse.org/#!Synapse:syn53175385.1","f11d050138224072731dc5e5b5971875"
"syn53175257","PZ031_phonationE.wav","1","audio/wav","456364","3485738","1702903210183","3485738","1702903210183","syn53175169","https://www.synapse.org/#!Synapse:syn53175257.1","a801c5c88440b370ef703cd5bc2f04a7"
"syn53175807","PZ018_phonationU.wav","1","audio/wav","458924","3485738","1702904778888","3485738","1702904778888","syn53175731","https://www.synapse.org/#!Synapse:syn53175807.1","191a157b0c9407b5336878e794e38c61"
"syn53175372","CT030_phonationI.wav","1","audio/wav","469804","3485738","1702903708020","3485738","1702903708020","syn53175354","https://www.synapse.org/#!Synapse:syn53175372.1","073ae37e3c5e0a8f4ade8708492692f1"
"syn53175586","CT051_phonationO.wav","1","audio/wav","472364","3485738","1702904303053","3485738","1702904303053","syn53175548","https://www.synapse.org/#!Synapse:syn53175586.1","2527309b31c79c33b03c54d4d35dfc4f"
"syn53175678","PZ066_phonationO.wav","1","audio/wav","472364","3485738","1702904478297","3485738","1702904478297","syn53175548","https://www.synapse.org/#!Synapse:syn53175678.1","be6bb092167069b059aaab581992ff73"
"syn53175883","PZ098_phonationU.wav","1","audio/wav","472364","3485738","1702904935052","3485738","1702904935052","syn53175731","https://www.synapse.org/#!Synapse:syn53175883.1","28e867960e9f29d4ebbb5203309f175e"
"syn53175717","PZ105_phonationO.wav","1","audio/wav","473644","3485738","1702904555501","3485738","1702904555501","syn53175548","https://www.synapse.org/#!Synapse:syn53175717.1","91ba25c06259a6a8a9b21146284d227d"
"syn53175764","CT047_phonationU.wav","1","audio/wav","487084","3485738","1702904690512","3485738","1702904690512","syn53175731","https://www.synapse.org/#!Synapse:syn53175764.1","6c4d19fe01fbfdc1f9598f017c404999"
"syn53175523","PZ105_phonationI.wav","1","audio/wav","496044","3485738","1702904013652","3485738","1702904013652","syn53175354","https://www.synapse.org/#!Synapse:syn53175523.1","7271b7d2434ae6fa2b3b79764fbc4b7d"
"syn53175642","PZ031_phonationO.wav","1","audio/wav","497964","3485738","1702904409338","3485738","1702904409338","syn53175548","https://www.synapse.org/#!Synapse:syn53175642.1","fec26bac4b0e51634d41f398494b2dcd"
"syn53175431","PZ018_phonationI.wav","1","audio/wav","498604","3485738","1702903830384","3485738","1702903830384","syn53175354","https://www.synapse.org/#!Synapse:syn53175431.1","fa1dbafaeadcf61571a7764f846bc336"
"syn53175339","PZ115_phonationE.wav","1","audio/wav","499884","3485738","1702903376392","3485738","1702903376392","syn53175169","https://www.synapse.org/#!Synapse:syn53175339.1","433417809b87506c4da5f73d1f6c3e68"
"syn53175769","CT051_phonationU.wav","1","audio/wav","505004","3485738","1702904699567","3485738","1702904699567","syn53175731","https://www.synapse.org/#!Synapse:syn53175769.1","04084d0edef96a6ac7179187b251fb31"
"syn53175891","PZ105_phonationU.wav","1","audio/wav","506284","3485738","1702904950762","3485738","1702904950762","syn53175731","https://www.synapse.org/#!Synapse:syn53175891.1","2603e8390ed0703d1434b78e94344cc1"
"syn53175836","PZ050_phonationU.wav","1","audio/wav","508844","3485738","1702904839266","3485738","1702904839266","syn53175731","https://www.synapse.org/#!Synapse:syn53175836.1","12702c988e550b76ef0770bffb7fb874"
"syn53175274","PZ050_phonationE.wav","1","audio/wav","509484","3485738","1702903243572","3485738","1702903243572","syn53175169","https://www.synapse.org/#!Synapse:syn53175274.1","e0d4cb982669a665387e448ff6bb33dc"
"syn53175192","CT038_phonationE.wav","1","audio/wav","512684","3485738","1702903077414","3485738","1702903077414","syn53175169","https://www.synapse.org/#!Synapse:syn53175192.1","221a3f81685d72a7ad4e681365bbc90b"
"syn53175727","PZ115_phonationO.wav","1","audio/wav","515244","3485738","1702904573645","3485738","1702904573645","syn53175548","https://www.synapse.org/#!Synapse:syn53175727.1","b70575b97aa7a7c8ab46de389f807781"
"syn53175377","CT038_phonationI.wav","1","audio/wav","526124","3485738","1702903717777","3485738","1702903717777","syn53175354","https://www.synapse.org/#!Synapse:syn53175377.1","2e003b2b5af118e3314f1d1c819b9ea0"
"syn53175900","PZ115_phonationU.wav","1","audio/wav","538924","3485738","1702904971723","3485738","1702904971723","syn53175731","https://www.synapse.org/#!Synapse:syn53175900.1","ea101a8e52a70811405697a0e066c7ff"
"syn53175820","PZ031_phonationU.wav","1","audio/wav","539564","3485738","1702904806164","3485738","1702904806164","syn53175731","https://www.synapse.org/#!Synapse:syn53175820.1","429f8d1f1b36b83e500b4232380898e8"
"syn53175578","CT044_phonationO.wav","1","audio/wav","552364","3485738","1702904287190","3485738","1702904287190","syn53175548","https://www.synapse.org/#!Synapse:syn53175578.1","b7557579c38944d943677dc42cb4b066"
